34255,Austria,Portugal,Pandur-2 -,armoured personnel carrier,Armoured vehicles,2005,No,8,Yes,2014,Yes,New,0.3,0.3,2.4,Yes;
34255,Austria,Portugal,Pandur-2 -,armoured personnel carrier,Armoured vehicles,2005,No,6,No,2016,No,New,0.3,0.3,1.8,Yes;
34225,Austria,Slovenia,Pandur,armoured personnel carrier,Armoured vehicles,2003,No,8,Yes,2004,No,New,0.3,0.3,2.4,Yes;
34225,Austria,Slovenia,Pandur,armoured personnel carrier,Armoured vehicles,2003,No,10,Yes,2005,No,New,0.3,0.3,3,Yes;
34225,Austria,Slovenia,Pandur,armoured personnel carrier,Armoured vehicles,2003,No,10,Yes,2006,No,New,0.3,0.3,3,Yes;
34225,Austria,Slovenia,Pandur,armoured personnel carrier,Armoured vehicles,2003,No,8,Yes,2007,No,New,0.3,0.3,2.4,Yes;
35472,Austria,Belgium,Pandur,armoured personnel carrier,Armoured vehicles,2001,Yes,6,Yes,2002,Yes,New,0.3,0.3,1.8,Yes;
61341,Austria,Nigeria,DA-40,light aircraft,Aircraft,2016,Yes,5,Yes,2017,No,New,0.15,0.15,0.75,No;
50741,Austria,Argentina,SK-105 -,light tank,Armoured vehicles,2006,Yes,4,No,2007,No,New,0.7,0.7,2.8,Yes;
51140,Austria,Czechia,Pandur-2 -,armoured personnel carrier,Armoured vehicles,2009,No,17,Yes,2009,No,New,0.3,0.3,5.1,Yes;
51140,Austria,Czechia,Pandur-2 -,armoured personnel carrier,Armoured vehicles,2009,No,30,Yes,2010,No,New,0.3,0.3,9,Yes;
51140,Austria,Czechia,Pandur-2 -,armoured personnel carrier,Armoured vehicles,2009,No,32,No,2011,No,New,0.3,0.3,9.6,Yes;
51140,Austria,Czechia,Pandur-2 -,armoured personnel carrier,Armoured vehicles,2009,No,23,Yes,2012,No,New,0.3,0.3,6.9,Yes;
51140,Austria,Czechia,Pandur-2 -,armoured personnel carrier,Armoured vehicles,2009,No,5,Yes,2013,No,New,0.3,0.3,1.5,Yes;
38437,Austria,United States,Camcopter S-100,UAV,Aircraft,2010,Yes,5,Yes,2010,Yes,New,0.2,0.2,1,No;
38437,Austria,United States,Camcopter S-100,UAV,Aircraft,2010,Yes,5,Yes,2011,Yes,New,0.2,0.2,1,No;
56908,Austria,Poland,DA-20,light aircraft,Aircraft,2012,No,5,Yes,2013,Yes,New,0.16,0.16,0.8,No;
51098,Austria,Venezuela,DA-42MPP,reconnaissance aircraft,Aircraft,2008,No,1,Yes,2009,No,New,0.5,0.5,0.5,No;
51098,Austria,Venezuela,DA-42MPP,reconnaissance aircraft,Aircraft,2008,No,1,Yes,2010,Yes,New,0.5,0.5,0.5,No;
51098,Austria,Venezuela,DA-42MPP,reconnaissance aircraft,Aircraft,2008,No,2,Yes,2011,Yes,New,0.5,0.5,1,No;
51098,Austria,Venezuela,DA-42MPP,reconnaissance aircraft,Aircraft,2008,No,2,Yes,2012,No,New,0.5,0.5,1,No;
51649,Austria,Thailand,DA-42MPP,reconnaissance aircraft,Aircraft,2010,Yes,3,Yes,2011,No,New,0.5,0.5,1.5,No;
52705,Austria,Thailand,DA-42MPP,reconnaissance aircraft,Aircraft,2010,No,2,No,2010,No,New,0.5,0.5,1,No;
66776,Austria,Argentina,DA-62,light aircraft,Aircraft,2023,No,1,,2024,,New,0.6,0.6,0.6,No;
56510,Austria,Venezuela,DA-40,light aircraft,Aircraft,2014,No,3,Yes,2014,No,New,0.15,0.15,0.45,No;
56510,Austria,Venezuela,DA-40,light aircraft,Aircraft,2014,No,21,Yes,2015,No,New,0.15,0.15,3.15,No;
67386,Austria,Uganda,Skyvan,light transport aircraft,Aircraft,2022,Yes,1,No,2022,No,Second hand,2.5,1,1,No;
24431,Austria,Kuwait,Pandur,armoured personnel carrier,Armoured vehicles,1996,No,1,Yes,1997,Yes,New,0.3,0.3,0.3,No;
24431,Austria,Kuwait,Pandur,armoured personnel carrier,Armoured vehicles,1996,No,20,Yes,1998,No,New,0.3,0.3,6,No;
24431,Austria,Kuwait,Pandur,armoured personnel carrier,Armoured vehicles,1996,No,19,Yes,1999,No,New,0.3,0.3,5.7,No;
25498,Austria,Tunisia,M-30 107mm,mortar,Artillery,1996,No,26,No,1997,No,Second hand,0.25,0.1,2.6,No;
27008,Austria,Botswana,SK-105 -,light tank,Armoured vehicles,1997,No,20,No,2000,No,New,0.7,0.7,14,No;
31202,Austria,Botswana,4K-7FA,armoured personnel carrier,Armoured vehicles,2000,No,2,No,2000,No,New,0.3,0.3,0.6,No;
31208,Austria,Brazil,Greif,armoured recovery vehicle,Armoured vehicles,2000,No,1,No,2001,No,New,0.75,0.75,0.75,No;
33000,Austria,Egypt,M-60A1,tank,Armoured vehicles,2001,No,108,No,2002,No,Second hand,1.8,0.72,77.76,No;
34732,Austria,Bolivia,DA-40,light aircraft,Aircraft,2009,Yes,9,No,2010,No,New,0.15,0.15,1.35,No;
35142,Austria,Gabon,Pandur,armoured personnel carrier,Armoured vehicles,2003,Yes,1,No,2004,No,New,0.3,0.3,0.3,No;
23378,Austria,Thailand,GC-45 155mm,towed gun,Artillery,1995,No,18,No,1996,No,New,1,1,18,No;
67461,Austria,United Kingdom,Camcopter S-100,UAV,Aircraft,2023,No,1,,2024,,New,0.2,0.2,0.2,No;
51096,Austria,United Kingdom,DA-42MPP,reconnaissance aircraft,Aircraft,2008,No,1,No,2008,No,New,0.5,0.5,0.5,No;
63966,Austria,Thailand,DA-42,light aircraft,Aircraft,2019,No,4,Yes,2021,Yes,New,0.35,0.35,1.4,No;
53114,Austria,Jordan,Camcopter S-100,UAV,Aircraft,2010,No,6,Yes,2011,No,New,0.2,0.2,1.2,No;
53114,Austria,Jordan,Camcopter S-100,UAV,Aircraft,2010,No,6,Yes,2012,Yes,New,0.2,0.2,1.2,No;
23601,Austria,UAE,Camcopter S-100,UAV,Aircraft,2006,No,8,Yes,2006,No,New,0.2,0.2,1.6,Yes;
23601,Austria,UAE,Camcopter S-100,UAV,Aircraft,2006,No,12,Yes,2007,No,New,0.2,0.2,2.4,Yes;
23601,Austria,UAE,Camcopter S-100,UAV,Aircraft,2006,No,15,Yes,2008,No,New,0.2,0.2,3,Yes;
23601,Austria,UAE,Camcopter S-100,UAV,Aircraft,2006,No,15,Yes,2009,No,New,0.2,0.2,3,Yes;
23601,Austria,UAE,Camcopter S-100,UAV,Aircraft,2006,No,10,Yes,2010,No,New,0.2,0.2,2,Yes;
32086,Austria,Egypt,Camcopter S-100,UAV,Aircraft,2001,No,4,Yes,2002,Yes,New,0.2,0.2,0.8,No;
51855,Austria,Uganda,Bell-206,light helicopter,Aircraft,2009,No,2,No,2009,No,Second hand,0.7,0.28,0.56,No;
51855,Austria,Uganda,Bell-206,light helicopter,Aircraft,2009,No,4,Yes,2010,No,Second hand,0.7,0.28,1.12,No;
67296,Austria,Myanmar,DART,trainer aircraft,Aircraft,2017,Yes,1,Yes,2019,Yes,New,0.3,0.3,0.3,Yes;
67296,Austria,Myanmar,DART,trainer aircraft,Aircraft,2017,Yes,2,Yes,2020,Yes,New,0.3,0.3,0.6,Yes;
67296,Austria,Myanmar,DART,trainer aircraft,Aircraft,2017,Yes,3,Yes,2021,Yes,New,0.3,0.3,0.9,Yes;
66000,Austria,Nigeria,DA-62,light aircraft,Aircraft,2022,No,4,No,2023,No,New,0.6,0.6,2.4,No;
62362,Austria,Myanmar,Camcopter S-100,UAV,Aircraft,2017,No,5,Yes,2018,No,New,0.2,0.2,1,No;
53602,Austria,Ghana,DA-42MPP,reconnaissance aircraft,Aircraft,2012,Yes,3,No,2012,No,New,0.5,0.5,1.5,No;
51618,Austria,Ghana,DA-42MPP,reconnaissance aircraft,Aircraft,2011,Yes,2,No,2011,No,New,0.5,0.5,1,No;
54920,Austria,Libya,Camcopter S-100,UAV,Aircraft,2009,No,4,No,2011,Yes,New,0.2,0.2,0.8,No;
59260,Bahamas,Denmark,BN-2 Islander,light transport aircraft,Aircraft,2015,Yes,1,No,2015,No,Second hand,0.6,0.24,0.24,No;
32175,Bahrain,Chile,Bell-412,helicopter,Aircraft,2000,No,1,No,2001,No,Second hand,5,2,2,No;
66657,Belarus,Sudan,Kaiman,armoured personnel carrier,Armoured vehicles,2022,Yes,5,Yes,2022,Yes,New,0.16,0.16,0.8,No;
67820,Belarus,Kyrgyzstan,S-125T Pechora-2T,SAM system,Air-defence systems,2021,,1,Yes,2023,,New,30,30,30,No;
67705,Belarus,Sudan,BTR-70,armoured personnel carrier,Armoured vehicles,2022,Yes,2,,2023,,Second hand,0.27,0.11,0.22,No;
56196,Belarus,Sudan,Su-24,bomber aircraft,Aircraft,2012,No,2,No,2016,No,Second hand,35,14,28,No;
56196,Belarus,Sudan,Su-24,bomber aircraft,Aircraft,2012,No,2,No,2015,No,Second hand,35,14,28,No;
56196,Belarus,Sudan,Su-24,bomber aircraft,Aircraft,2012,No,4,No,2013,No,Second hand,35,14,56,No;
32681,Belarus,Cote d'Ivoire,Mi-24V,combat helicopter,Aircraft,2002,Yes,2,No,2002,No,Second hand,8.5,3.4,6.8,No;
62216,Belarus,Angola,BM-21 122mm,multiple rocket launcher,Artillery,2017,Yes,8,No,2017,No,Second hand,0.6,0.24,1.92,No;
62216,Belarus,Angola,BM-21 122mm,multiple rocket launcher,Artillery,2017,Yes,4,No,2018,No,Second hand,0.6,0.24,0.96,No;
61993,Belarus,Cote d'Ivoire,Kaiman,armoured personnel carrier,Armoured vehicles,2017,No,8,Yes,2018,No,New,0.16,0.16,1.28,No;
64830,Belarus,Uganda,BMP-2,infantry fighting vehicle,Armoured vehicles,2019,Yes,6,No,2020,No,Second hand,0.9,0.36,2.16,No;
66307,Belarus,Angola,Kaiman,armoured personnel carrier,Armoured vehicles,2021,Yes,5,Yes,2022,Yes,New,0.16,0.16,0.8,No;
60104,Belarus,Iraq,Su-25,ground-attack aircraft,Aircraft,2015,No,3,No,2015,No,Second hand,11.5,4.6,13.8,No;
60104,Belarus,Iraq,Su-25,ground-attack aircraft,Aircraft,2015,No,6,No,2016,No,Second hand,11.5,4.6,27.6,No;
61653,Belarus,Sudan,Mi-8T,transport helicopter,Aircraft,2016,Yes,1,No,2016,No,Second hand,6,2.4,2.4,No;
62526,Belarus,Cote d'Ivoire,BTR-70,armoured personnel carrier,Armoured vehicles,2018,Yes,4,Yes,2018,No,Second hand but modernized,0.27,0.18,0.71,No;
62218,Belarus,Azerbaijan,2A36 152mm,towed gun,Artillery,2016,Yes,26,No,2017,No,Second hand,1,0.4,10.4,No;
62221,Belarus,Angola,2S1 122mm,self-propelled gun,Artillery,2017,Yes,34,No,2017,No,Second hand,1,0.4,13.6,No;
62221,Belarus,Angola,2S1 122mm,self-propelled gun,Artillery,2017,Yes,20,No,2018,No,Second hand,1,0.4,8,No;
62222,Belarus,Angola,2S3 152mm,self-propelled gun,Artillery,2017,Yes,6,No,2017,No,Second hand,1,0.4,2.4,No;
62222,Belarus,Angola,2S3 152mm,self-propelled gun,Artillery,2017,Yes,6,No,2018,No,Second hand,1,0.4,2.4,No;
58391,Belarus,Sudan,Mi-24V,combat helicopter,Aircraft,2012,Yes,3,No,2013,No,Second hand,8.5,3.4,10.2,No;
58391,Belarus,Sudan,Mi-24V,combat helicopter,Aircraft,2012,Yes,1,No,2014,No,Second hand,8.5,3.4,3.4,No;
35405,Belarus,Cote d'Ivoire,Su-25,ground-attack aircraft,Aircraft,2003,Yes,2,No,2003,No,Second hand,11.5,4.6,9.2,No;
35405,Belarus,Cote d'Ivoire,Su-25,ground-attack aircraft,Aircraft,2003,Yes,2,No,2004,No,Second hand,11.5,4.6,9.2,No;
34853,Belarus,Peru,Kh-58U,anti-radar missile,Missiles,1996,Yes,25,Yes,1997,Yes,Second hand,0.6,0.24,6,No;
66717,Belarus,Central African Republic,Il-76,heavy transport aircraft,Aircraft,2021,Yes,1,No,2021,No,Second hand,85,34,34,No;
60885,Belarus,Serbia,MiG-29,fighter aircraft,Aircraft,2017,No,4,No,2021,No,Second hand but modernized,20.65,13.63,54.52,No;
56459,Belarus,Sudan,Su-25,ground-attack aircraft,Aircraft,2018,Yes,4,No,2019,No,Second hand,11.5,4.6,18.4,No;
58761,Belarus,HoR (Libya)*,Mi-24P,combat helicopter,Aircraft,2014,No,4,No,2015,No,Second hand,9,3.6,14.4,No;
56311,Belarus,Azerbaijan,Buk-1M,SAM system,Air-defence systems,2012,No,1,No,2013,No,Second hand but modernized,50,33,33,No;
56311,Belarus,Azerbaijan,Buk-1M,SAM system,Air-defence systems,2012,No,1,No,2014,No,Second hand but modernized,50,33,33,No;
60063,Belarus,Myanmar,Kvadrat-M SAMS,SAM system,Air-defence systems,2014,No,2,Yes,2016,No,New,22.5,22.5,45,No;
28162,Belarus,Algeria,MiG-29S,FGA aircraft,Aircraft,1998,Yes,16,No,1999,No,Second hand,28.5,11.4,182.4,No;
28162,Belarus,Algeria,MiG-29S,FGA aircraft,Aircraft,1998,Yes,5,No,2000,No,Second hand,28.5,11.4,57,No;
28162,Belarus,Algeria,MiG-29S,FGA aircraft,Aircraft,1998,Yes,2,No,2001,No,Second hand,28.5,11.4,22.8,No;
28162,Belarus,Algeria,MiG-29S,FGA aircraft,Aircraft,1998,Yes,2,No,2002,No,Second hand,28.5,11.4,22.8,No;
61802,Belarus,Azerbaijan,Polonez,multiple rocket launcher,Artillery,2017,Yes,6,No,2018,No,New,1.2,1.2,7.2,No;
64322,Belarus,Azerbaijan,A-200 BLR,guided rocket,Missiles,2017,Yes,300,Yes,2018,No,New,0.1,0.1,30,No;
60166,Belarus,Sudan,BTR-70,armoured personnel carrier,Armoured vehicles,2014,Yes,28,No,2015,No,Second hand,0.27,0.11,3.02,No;
60166,Belarus,Sudan,BTR-70,armoured personnel carrier,Armoured vehicles,2014,Yes,38,No,2016,No,Second hand,0.27,0.11,4.1,No;
60166,Belarus,Sudan,BTR-70,armoured personnel carrier,Armoured vehicles,2014,Yes,4,No,2017,No,Second hand,0.27,0.11,0.43,No;
60167,Belarus,Angola,2S7 203mm,self-propelled gun,Artillery,2014,Yes,22,No,2015,No,Second hand,1.1,0.44,9.68,No;
60347,Belarus,Myanmar,3M9,SAM,Missiles,2014,Yes,50,Yes,2015,Yes,New,0.12,0.12,6,No;
60347,Belarus,Myanmar,3M9,SAM,Missiles,2014,Yes,50,Yes,2016,Yes,New,0.12,0.12,6,No;
32241,Belarus,Angola,D-30 122mm,towed gun,Artillery,1999,Yes,12,No,1999,No,Second hand,0.35,0.14,1.68,No;
60498,Belarus,Sudan,Mi-24P,combat helicopter,Aircraft,2014,Yes,2,No,2015,No,Second hand,9,3.6,7.2,No;
60498,Belarus,Sudan,Mi-24P,combat helicopter,Aircraft,2014,Yes,1,No,2016,No,Second hand,9,3.6,3.6,No;
61768,Belarus,Afghanistan,Mi-24V,combat helicopter,Aircraft,2018,No,4,No,2019,No,Second hand,8.5,3.4,13.6,No;
51214,Belarus,Syria,MiG-23MS,fighter aircraft,Aircraft,2008,Yes,33,Yes,2008,Yes,Second hand,13,5.2,171.6,No;
62892,Belarus,Angola,BM-22 Uragan,multiple rocket launcher,Artillery,2017,No,4,No,2018,No,Second hand,1.1,0.44,1.76,No;
62893,Belarus,Uganda,Mi-24P,combat helicopter,Aircraft,2017,Yes,1,No,2018,No,Second hand,9,3.6,3.6,No;
62893,Belarus,Uganda,Mi-24P,combat helicopter,Aircraft,2017,Yes,1,No,2019,No,Second hand,9,3.6,3.6,No;
62890,Belarus,Sudan,BTR-70,armoured personnel carrier,Armoured vehicles,2017,No,6,No,2018,No,Second hand but modernized,0.27,0.18,1.07,No;
62941,Belarus,Myanmar,Mi-24P,combat helicopter,Aircraft,2018,Yes,2,No,2019,No,Second hand,9,3.6,7.2,No;
40118,Belarus,Peru,R-60,short-range air-to-air missile,Missiles,2001,Yes,23,No,2002,No,New,0.09,0.09,2.07,No;
50382,Belarus,Eritrea,BM-22 Uragan,multiple rocket launcher,Artillery,2006,Yes,9,No,2007,No,Second hand,1.1,0.44,3.96,No;
50381,Belarus,Armenia,D-30 122mm,towed gun,Artillery,2006,Yes,10,Yes,2007,Yes,Second hand,0.35,0.14,1.4,No;
51213,Belarus,Azerbaijan,2S7 203mm,self-propelled gun,Artillery,2008,Yes,3,No,2008,No,Second hand,1.1,0.44,1.32,No;
53980,Belarus,Uganda,Mi-24V,combat helicopter,Aircraft,2009,Yes,1,No,2010,No,Second hand,8.5,3.4,3.4,No;
54353,Belarus,Turkmenistan,Caracal,tank destroyer,Armoured vehicles,2010,No,4,Yes,2011,Yes,New,0.5,0.5,2,No;
54640,Belarus,China,Il-76,heavy transport aircraft,Aircraft,2011,Yes,5,Yes,2013,No,Second hand,85,34,170,No;
61386,Belarus,Angola,D-20 152mm,towed gun,Artillery,2015,Yes,18,No,2016,No,Second hand,0.5,0.2,3.6,No;
61387,Belarus,Turkmenistan,BM-21 122mm,multiple rocket launcher,Artillery,2015,Yes,6,No,2016,No,Second hand,0.6,0.24,1.44,No;
61387,Belarus,Turkmenistan,BM-21 122mm,multiple rocket launcher,Artillery,2015,Yes,4,No,2017,No,Second hand,0.6,0.24,0.96,No;
32238,Belarus,Sudan,T-55AM-2,tank,Armoured vehicles,1999,Yes,40,No,1999,No,Second hand,1.5,0.6,24,No;
32238,Belarus,Sudan,T-55AM-2,tank,Armoured vehicles,1999,Yes,20,No,2001,No,Second hand,1.5,0.6,12,No;
53979,Belarus,Yemen,T-80,tank,Armoured vehicles,2009,Yes,66,No,2010,No,Second hand but modernized,3,1.98,130.68,No;
53979,Belarus,Yemen,T-80,tank,Armoured vehicles,2009,Yes,12,Yes,2011,Yes,Second hand but modernized,3,1.98,23.76,No;
53979,Belarus,Yemen,T-80,tank,Armoured vehicles,2009,Yes,14,No,2012,No,Second hand but modernized,3,1.98,27.72,No;
57135,Belarus,Iran,Vostok-E,air-search radar,Sensors,2010,Yes,2,Yes,2011,Yes,New,7.5,7.5,15,No;
57092,Belarus,Azerbaijan,T-72M1,tank,Armoured vehicles,2010,Yes,31,Yes,2011,Yes,Second hand,2.6,1.04,32.24,No;
57092,Belarus,Azerbaijan,T-72M1,tank,Armoured vehicles,2010,Yes,62,No,2012,No,Second hand,2.6,1.04,64.48,No;
24321,Belarus,Pakistan,9M119 ,anti-tank missile,Missiles,1996,No,640,Yes,1997,Yes,New,0.02,0.02,12.8,No;
24321,Belarus,Pakistan,9M119 ,anti-tank missile,Missiles,1996,No,640,Yes,1998,Yes,New,0.02,0.02,12.8,No;
24321,Belarus,Pakistan,9M119 ,anti-tank missile,Missiles,1996,No,640,Yes,1999,Yes,New,0.02,0.02,12.8,No;
24322,Belarus,Peru,R-27R/T,long-range air-to-air missile,Missiles,1996,No,70,Yes,1997,Yes,Second hand,0.19,0.08,5.32,No;
32236,Belarus,Angola,T-55AM-2,tank,Armoured vehicles,1999,Yes,62,No,1999,No,Second hand,1.5,0.6,37.2,No;
32237,Belarus,Angola,T-72M1,tank,Armoured vehicles,1999,Yes,22,No,1999,No,Second hand,2.6,1.04,22.88,No;
32240,Belarus,Angola,BM-21 122mm,multiple rocket launcher,Artillery,1999,Yes,24,No,1999,No,Second hand,0.6,0.24,5.76,No;
32186,Belarus,Yemen,T-72B,tank,Armoured vehicles,2000,Yes,27,No,2000,No,Second hand but modernized,2.6,1.72,46.33,No;
32187,Belarus,Ethiopia,Mi-24P,combat helicopter,Aircraft,2000,Yes,2,No,2000,No,Second hand,9,3.6,7.2,No;
32242,Belarus,Angola,MiG-23ML,fighter aircraft,Aircraft,1999,Yes,7,Yes,1999,No,Second hand,16,6.4,44.8,No;
33497,Belarus,Peru,Kh-29,air-to-surface missile,Missiles,1996,Yes,100,Yes,1997,No,New,0.2,0.2,20,No;
33500,Belarus,Peru,Kh-25M,anti-radar missile/ASM,Missiles,1996,Yes,100,Yes,1997,No,New,0.18,0.18,18,No;
34476,Belarus,Syria,Igla,portable SAM,Missiles,2003,Yes,300,Yes,2003,No,New,0.08,0.08,24,No;
34677,Belarus,Sudan,BM-21 122mm,multiple rocket launcher,Artillery,2002,Yes,6,No,2002,No,Second hand,0.6,0.24,1.44,No;
34677,Belarus,Sudan,BM-21 122mm,multiple rocket launcher,Artillery,2002,Yes,6,No,2003,No,Second hand,0.6,0.24,1.44,No;
35419,Belarus,Cote d'Ivoire,BTR-80,armoured personnel carrier,Armoured vehicles,2003,Yes,6,No,2003,No,Second hand,0.35,0.14,0.84,No;
35421,Belarus,Sudan,BRDM-2,armoured reconnaissance vehicle,Armoured vehicles,2003,Yes,39,No,2003,No,Second hand,0.15,0.06,2.34,No;
35559,Belarus,Cote d'Ivoire,Mi-8T,transport helicopter,Aircraft,2003,Yes,1,No,2003,Yes,Second hand,6,2.4,2.4,No;
31776,Belarus,Morocco,T-72B,tank,Armoured vehicles,1999,Yes,30,No,1999,No,Second hand but modernized,2.6,1.72,51.48,No;
31776,Belarus,Morocco,T-72B,tank,Armoured vehicles,1999,Yes,70,No,2000,No,Second hand but modernized,2.6,1.72,120.12,No;
37749,Belarus,Cote d'Ivoire,An-12,transport aircraft,Aircraft,2002,Yes,1,No,2002,Yes,Second hand,23,9.2,9.2,No;
57136,Belarus,Viet Nam,Vostok-E,air-search radar,Sensors,2013,No,3,Yes,2017,No,New,7.5,7.5,22.5,Yes;
57136,Belarus,Viet Nam,Vostok-E,air-search radar,Sensors,2013,No,3,Yes,2018,Yes,New,7.5,7.5,22.5,Yes;
57136,Belarus,Viet Nam,Vostok-E,air-search radar,Sensors,2013,No,3,Yes,2019,Yes,New,7.5,7.5,22.5,Yes;
57136,Belarus,Viet Nam,Vostok-E,air-search radar,Sensors,2013,No,3,Yes,2020,Yes,New,7.5,7.5,22.5,Yes;
57136,Belarus,Viet Nam,Vostok-E,air-search radar,Sensors,2013,No,3,Yes,2021,Yes,New,7.5,7.5,22.5,Yes;
57136,Belarus,Viet Nam,Vostok-E,air-search radar,Sensors,2013,No,3,Yes,2022,Yes,New,7.5,7.5,22.5,Yes;
57136,Belarus,Viet Nam,Vostok-E,air-search radar,Sensors,2013,No,2,Yes,2023,Yes,New,7.5,7.5,15,Yes;
39090,Belarus,Azerbaijan,T-72M1,tank,Armoured vehicles,2004,Yes,19,No,2005,No,Second hand,2.6,1.04,19.76,No;
39090,Belarus,Azerbaijan,T-72M1,tank,Armoured vehicles,2004,Yes,41,No,2006,No,Second hand,2.6,1.04,42.64,No;
50900,Belarus,Viet Nam,S-125T Pechora-2T,SAM system,Air-defence systems,2008,Yes,2,Yes,2014,Yes,New,30,30,60,Yes;
50900,Belarus,Viet Nam,S-125T Pechora-2T,SAM system,Air-defence systems,2008,Yes,2,Yes,2015,No,New,30,30,60,Yes;
50900,Belarus,Viet Nam,S-125T Pechora-2T,SAM system,Air-defence systems,2008,Yes,1,Yes,2016,Yes,New,30,30,30,Yes;
65633,Belarus,Angola,Il-76,heavy transport aircraft,Aircraft,2020,Yes,1,Yes,2022,No,Second hand,85,34,34,No;
53767,Belarus,Eritrea,V-601,SAM,Missiles,2005,Yes,70,Yes,2005,No,Second hand,0.12,0.05,3.36,No;
52181,Belarus,Azerbaijan,2S7 203mm,self-propelled gun,Artillery,2009,No,9,No,2009,No,Second hand,1.1,0.44,3.96,No;
52182,Belarus,Azerbaijan,Su-25,ground-attack aircraft,Aircraft,2009,Yes,5,No,2009,No,Second hand,11.5,4.6,23,No;
52182,Belarus,Azerbaijan,Su-25,ground-attack aircraft,Aircraft,2009,Yes,1,No,2010,No,Second hand,11.5,4.6,4.6,No;
52182,Belarus,Azerbaijan,Su-25,ground-attack aircraft,Aircraft,2009,Yes,4,No,2011,No,Second hand,11.5,4.6,18.4,No;
52182,Belarus,Azerbaijan,Su-25,ground-attack aircraft,Aircraft,2009,Yes,1,No,2012,No,Second hand,11.5,4.6,4.6,No;
39089,Belarus,Djibouti,Mi-24P,combat helicopter,Aircraft,2004,Yes,2,Yes,2005,Yes,Second hand,9,3.6,7.2,No;
50444,Belarus,Sudan,Su-25,ground-attack aircraft,Aircraft,2007,Yes,11,No,2008,No,Second hand,11.5,4.6,50.6,No;
50444,Belarus,Sudan,Su-25,ground-attack aircraft,Aircraft,2007,Yes,1,No,2010,No,Second hand,11.5,4.6,4.6,No;
50444,Belarus,Sudan,Su-25,ground-attack aircraft,Aircraft,2007,Yes,3,No,2009,No,Second hand,11.5,4.6,13.8,No;
50383,Belarus,Sudan,BTR-70,armoured personnel carrier,Armoured vehicles,2006,Yes,2,No,2007,No,Second hand but modernized,0.27,0.18,0.36,No;
36765,Belarus,Eritrea,S-125 Pechora,SAM system,Air-defence systems,2005,Yes,2,No,2005,No,Second hand but modernized,17.5,11.55,23.1,No;
35422,Belarus,Sudan,BMP-2,infantry fighting vehicle,Armoured vehicles,2003,Yes,9,No,2003,No,Second hand,0.9,0.36,3.24,No;
64158,Belarus,Uganda,T-72,tank,Armoured vehicles,2018,Yes,22,No,2019,No,Second hand,2.14,0.86,18.83,No;
64158,Belarus,Uganda,T-72,tank,Armoured vehicles,2018,Yes,40,No,2020,No,Second hand,2.14,0.86,34.24,No;
35423,Belarus,Sudan,2S1 122mm,self-propelled gun,Artillery,2003,Yes,10,No,2003,No,Second hand,1,0.4,4,No;
35420,Belarus,Cote d'Ivoire,BM-21 122mm,multiple rocket launcher,Artillery,2003,Yes,6,No,2003,No,Second hand,0.6,0.24,1.44,No;
36445,Belarus,Rwanda,Mi-24V,combat helicopter,Aircraft,1997,No,2,Yes,1998,Yes,Second hand,8.5,3.4,6.8,No;
34676,Belarus,Iran,T-72M1,tank,Armoured vehicles,1999,Yes,8,Yes,2000,Yes,Second hand,2.6,1.04,8.32,No;
34676,Belarus,Iran,T-72M1,tank,Armoured vehicles,1999,Yes,14,Yes,2001,Yes,Second hand,2.6,1.04,14.56,No;
34676,Belarus,Iran,T-72M1,tank,Armoured vehicles,1999,Yes,15,Yes,2002,Yes,Second hand,2.6,1.04,15.6,No;
23098,Belarus,Sierra Leone,Mi-24V,combat helicopter,Aircraft,1994,No,2,Yes,1995,No,Second hand,8.5,3.4,6.8,No;
24178,Belarus,Hungary,T-72M1,tank,Armoured vehicles,1996,Yes,100,No,1996,No,Second hand,2.6,1.04,104,No;
